"mobId","mobname","moblevel","itemId","itemname","min","max","chance","Enchant"
"45899","ダークエルフの敗残兵","30","40221","魔法書(グレーター スロー)","1","1","200","0"
"45899","ダークエルフの敗残兵","30","40274","闇精霊の水晶(ドレス デクスタリティー)","1","1","500","0"
"45899","ダークエルフの敗残兵","30","40308","アデナ","50","70","1000000","0"
"45899","ダークエルフの敗残兵","30","40432","ディアド スクロールの切れ端","1","1","500","0"
"45899","ダークエルフの敗残兵","30","40444","ブラックミスリルの原石","1","1","3000","0"
"45899","ダークエルフの敗残兵","30","40524","黒い血痕","1","1","2000","0"
"45899","ダークエルフの敗残兵","30","40999","ダークエルフ ソルジャー バッジ","1","1","1000","0"
"45899","ダークエルフの敗残兵","30","140100","テレポート スクロール","1","1","10000","0"
"45899","ダークエルフの敗残兵","30","210015","記憶の水晶(インサイト)","1","1","1000","0"
"45900","ダークエルフの敗残兵","33","82","ラスタバド デュアルブレード","1","1","1000","0"
"45900","ダークエルフの敗残兵","33","40308","アデナ","50","70","1000000","0"
"45900","ダークエルフの敗残兵","33","40432","ディアド スクロールの切れ端","1","1","500","0"
"45900","ダークエルフの敗残兵","33","41000","ダークエルフ ジェネラル バッジ","1","1","2000","0"
"45900","ダークエルフの敗残兵","33","140100","テレポート スクロール","1","1","10000","0"
"45900","ダークエルフの敗残兵","33","210030","ドラゴンナイトの書板(モータル ボディ)","1","1","1000","0"
"45901","ダークエルフの敗残兵","28","10","ラスタバド ブレード","1","1","300","0"
"45901","ダークエルフの敗残兵","28","176","ラスタバド ボウ","1","1","1000","0"
"45901","ダークエルフの敗残兵","28","20102","ラスタバド レザー アーマー ","1","1","500","0"
"45901","ダークエルフの敗残兵","28","20199","ラスタバド ブーツ ","1","1","500","0"
"45901","ダークエルフの敗残兵","28","40016","ウィズダム ポーション","1","1","500","0"
"45901","ダークエルフの敗残兵","28","40074","防具強化スクロール","1","1","1000","0"
"45901","ダークエルフの敗残兵","28","40087","武器強化スクロール","1","1","300","0"
"45901","ダークエルフの敗残兵","28","40100","テレポート スクロール","1","1","1000","0"
"45901","ダークエルフの敗残兵","28","40209","魔法書(サイレンス)","1","1","200","0"
"45901","ダークエルフの敗残兵","28","40217","魔法書(カウンター ディテクション)","1","1","200","0"
"45901","ダークエルフの敗残兵","28","40266","闇精霊の水晶(エンチャント ベノム)","1","1","200","0"
"45901","ダークエルフの敗残兵","28","40269","闇精霊の水晶(ドレス マイティー)","1","1","200","0"
"45901","ダークエルフの敗残兵","28","40271","闇精霊の水晶(バーニング スピリッツ)","1","1","200","0"
"45901","ダークエルフの敗残兵","28","40308","アデナ","50","70","1000000","0"
"45901","ダークエルフの敗残兵","28","40426","ダーク フォレスター リング","1","1","500","0"
"45901","ダークエルフの敗残兵","28","40432","ディアド スクロールの切れ端","1","1","500","0"
"45901","ダークエルフの敗残兵","28","40444","ブラックミスリルの原石","1","1","3000","0"
"45901","ダークエルフの敗残兵","28","40524","黒い血痕","1","1","2000","0"
"45901","ダークエルフの敗残兵","28","40746","ミスリルの矢","1","10","1000","0"
"45901","ダークエルフの敗残兵","28","40999","ダークエルフ ソルジャー バッジ","1","1","1000","0"
"45902","ダークエルフの敗残兵","29","10","ラスタバド ブレード","1","1","300","0"
"45902","ダークエルフの敗残兵","29","187","ラスタバド クロスボウ","1","1","300","0"
"45902","ダークエルフの敗残兵","29","188","ラスタバド ヘビークロスボウ","1","1","300","0"
"45902","ダークエルフの敗残兵","29","40016","ウィズダム ポーション","1","1","500","0"
"45902","ダークエルフの敗残兵","29","40074","防具強化スクロール","1","1","1000","0"
"45902","ダークエルフの敗残兵","29","40087","武器強化スクロール","1","1","300","0"
"45902","ダークエルフの敗残兵","29","40100","テレポート スクロール","1","1","1000","0"
"45902","ダークエルフの敗残兵","29","40266","闇精霊の水晶(エンチャント ベノム)","1","1","200","0"
"45902","ダークエルフの敗残兵","29","40271","闇精霊の水晶(バーニング スピリッツ)","1","1","200","0"
"45902","ダークエルフの敗残兵","29","40273","闇精霊の水晶(ベノム レジスト)","1","1","200","0"
"45902","ダークエルフの敗残兵","29","40308","アデナ","50","70","1000000","0"
"45902","ダークエルフの敗残兵","29","40432","ディアド スクロールの切れ端","1","1","500","0"
"45902","ダークエルフの敗残兵","29","40444","ブラックミスリルの原石","1","1","3000","0"
"45902","ダークエルフの敗残兵","29","40524","黒い血痕","1","1","2000","0"
"45902","ダークエルフの敗残兵","29","40746","ミスリルの矢","1","10","1000","0"
"45902","ダークエルフの敗残兵","29","40899","鋼鉄の原石","1","1","10000","0"
"45902","ダークエルフの敗残兵","29","40999","ダークエルフ ソルジャー バッジ","1","1","1000","0"
"45903","ダークエルフの敗残兵","29","101","ラスタバド スピアー","1","1","1000","0"
"45903","ダークエルフの敗残兵","29","20104","ラスタバド スタデッド レザー アーマー ","1","1","500","0"
"45903","ダークエルフの敗残兵","29","20224","ラスタバド ラウンドシールド ","1","1","1000","0"
"45903","ダークエルフの敗残兵","29","40014","ブレイブ ポーション","1","1","500","0"
"45903","ダークエルフの敗残兵","29","40016","ウィズダム ポーション","1","1","500","0"
"45903","ダークエルフの敗残兵","29","40074","防具強化スクロール","1","1","1000","0"
"45903","ダークエルフの敗残兵","29","40087","武器強化スクロール","1","1","300","0"
"45903","ダークエルフの敗残兵","29","40100","テレポート スクロール","1","1","1000","0"
"45903","ダークエルフの敗残兵","29","40266","闇精霊の水晶(エンチャント ベノム)","1","1","200","0"
"45903","ダークエルフの敗残兵","29","40271","闇精霊の水晶(バーニング スピリッツ)","1","1","200","0"
"45903","ダークエルフの敗残兵","29","40277","闇精霊の水晶(シャドウ ファング)","1","1","1000","0"
"45903","ダークエルフの敗残兵","29","40308","アデナ","50","70","1000000","0"
"45903","ダークエルフの敗残兵","29","40432","ディアド スクロールの切れ端","1","1","500","0"
"45903","ダークエルフの敗残兵","29","40444","ブラックミスリルの原石","1","1","3000","0"
"45903","ダークエルフの敗残兵","29","40524","黒い血痕","1","1","2000","0"
"45903","ダークエルフの敗残兵","29","40899","鋼鉄の原石","1","1","10000","0"
"45903","ダークエルフの敗残兵","29","40999","ダークエルフ ソルジャー バッジ","1","1","1000","0"
"45904","ダークエルフの敗残兵","30","38","ラスタバド ロングソード","1","1","1000","0"
"45904","ダークエルフの敗残兵","30","20070","ダーク マント","1","1","500","0"
"45904","ダークエルフの敗残兵","30","20102","ラスタバド レザー アーマー ","1","1","500","0"
"45904","ダークエルフの敗残兵","30","20199","ラスタバド ブーツ ","1","1","500","0"
"45904","ダークエルフの敗残兵","30","40014","ブレイブ ポーション","1","1","500","0"
"45904","ダークエルフの敗残兵","30","40016","ウィズダム ポーション","1","1","500","0"
"45904","ダークエルフの敗残兵","30","40074","防具強化スクロール","1","1","1000","0"
"45904","ダークエルフの敗残兵","30","40087","武器強化スクロール","1","1","300","0"
"45904","ダークエルフの敗残兵","30","40100","テレポート スクロール","1","1","1000","0"
"45904","ダークエルフの敗残兵","30","40200","魔法書(バーサーカー)","1","1","200","0"
"45904","ダークエルフの敗残兵","30","40269","闇精霊の水晶(ドレス マイティー)","1","1","200","0"
"45904","ダークエルフの敗残兵","30","40271","闇精霊の水晶(バーニング スピリッツ)","1","1","200","0"
"45904","ダークエルフの敗残兵","30","40279","闇精霊の水晶(ドレス イベイジョン)","1","1","1000","0"
"45904","ダークエルフの敗残兵","30","40308","アデナ","50","70","1000000","0"
"45904","ダークエルフの敗残兵","30","40432","ディアド スクロールの切れ端","1","1","500","0"
"45904","ダークエルフの敗残兵","30","40444","ブラックミスリルの原石","1","1","3000","0"
"45904","ダークエルフの敗残兵","30","40524","黒い血痕","1","1","2000","0"
"45904","ダークエルフの敗残兵","30","40999","ダークエルフ ソルジャー バッジ","1","1","1000","0"
"45905","ダークエルフの敗残兵","30","6","ラスタバド ダガー","1","1","1000","0"
"45905","ダークエルフの敗残兵","30","187","ラスタバド クロスボウ","1","1","300","0"
"45905","ダークエルフの敗残兵","30","40016","ウィズダム ポーション","1","1","500","0"
"45905","ダークエルフの敗残兵","30","40068","エルヴン ワッフル","1","1","200","0"
"45905","ダークエルフの敗残兵","30","40074","防具強化スクロール","1","1","1000","0"
"45905","ダークエルフの敗残兵","30","40087","武器強化スクロール","1","1","300","0"
"45905","ダークエルフの敗残兵","30","40100","テレポート スクロール","1","1","1000","0"
