"id","location","count","npc_templateid","group_id","locx","locy","randomx","randomy","locx1","locy1","locx2","locy2","heading","min_respawn_delay","max_respawn_delay","mapid","respawn_screen","movement_distance","rest","near_spawn"
"7723","Giant Ant","50","45115","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","47","0","0","0","0"
"7724","Giant Ant Soldier","25","45190","0","32800","32800","0","0","32704","32704","32831","32831","5","0","0","47","0","0","0","0"
"7725","Cleaner Ant","35","45945","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","47","0","0","0","0"
"7726","Giant Ant","50","45115","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","48","0","0","0","0"
"7727","Giant Ant Soldier","25","45190","0","32800","32800","0","0","32704","32704","32831","32831","5","0","0","48","0","0","0","0"
"7728","Cleaner Ant","35","45945","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","48","0","0","0","0"
"7729","Giant Ant","50","45115","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","49","0","0","0","0"
"7730","Giant Ant Soldier","25","45190","0","32800","32800","0","0","32704","32704","32831","32831","5","0","0","49","0","0","0","0"
"7731","White Ant Swarm","25","45946","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","49","0","0","0","0"
"7732","Acid Ant Swarm","20","45949","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","49","0","0","0","0"
"7733","Giant White Ant","15","45947","0","32800","32800","0","0","32704","32704","32831","32831","5","0","0","49","0","0","0","0"
"7734","Giant Strong Ant","25","45948","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","49","0","0","0","0"
"7735","Giant Rush Ant","15","45950","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","49","0","0","0","0"
"7736","Giant Acid Ant","10","45951","0","32738","32799","0","0","32704","32704","32831","32831","5","0","0","49","0","0","0","0"
"7737","Giant Ant","50","45115","0","32740","32802","0","0","32704","32704","32831","32831","5","0","0","50","0","0","0","0"
"7738","Giant Ant Soldier","25","45190","0","32740","32802","0","0","32704","32704","32831","32831","5","0","0","50","0","0","0","0"
"7739","White Ant Swarm","25","45946","0","32740","32802","0","0","32704","32704","32831","32831","5","0","0","50","0","0","0","0"
"7740","Acid Ant Swarm","15","45949","0","32740","32802","0","0","32704","32704","32831","32831","5","0","0","50","0","0","0","0"
"7741","Giant White Ant","15","45947","0","32740","32802","0","0","32704","32704","32831","32831","5","0","0","50","0","0","0","0"
"7742","Giant Strong Ant","25","45948","0","32740","32802","0","0","32704","32704","32831","32831","5","0","0","50","0","0","0","0"
"7743","Giant Rush Ant","10","45950","0","32740","32802","0","0","32704","32704","32831","32831","5","0","0","50","0","0","0","0"
"7744","Giant Acid Ant","10","45951","0","32740","32802","0","0","32704","32704","32831","32831","5","0","0","50","0","0","0","0"
"7745","Giant Ant","25","45115","0","32764","32828","0","0","32640","32704","32831","32895","5","0","0","51","0","0","0","0"
"7746","Giant Ant","40","45115","0","32764","32828","0","0","32640","32704","32831","32895","5","0","0","51","0","0","0","0"
"7747","Giant Strong Ant","25","45948","0","32764","32828","0","0","32640","32704","32831","32895","5","0","0","51","0","0","0","0"
"7748","Acid Ant Swarm","15","45949","0","32764","32828","0","0","32640","32704","32831","32895","5","0","0","51","0","0","0","0"
"7749","Giant Rush Ant","15","45950","0","32764","32828","0","0","32640","32704","32831","32895","5","0","0","51","0","0","0","0"
"7750","Giant Acid Ant","15","45951","0","32764","32828","0","0","32640","32704","32831","32895","5","0","0","51","0","0","0","0"
"7790","deep-sea fish","10","7220009","0","32804","32869","0","0","32576","32640","32895","32959","5","0","0","63","0","0","0","0"
"7791","Bone eel","10","7220008","0","32804","32869","0","0","32576","32640","32895","32959","5","0","0","63","0","0","0","0"
"7796","Mermaid","10","45154","12","32804","32869","0","0","32576","32640","32895","32959","5","0","0","63","0","0","0","0"
"7800","Paperman","5","45088","0","32770","32821","0","0","32704","32768","32831","32959","5","0","0","75","0","0","0","0"
"7801","Paperman","5","45088","0","32775","32826","0","0","32704","32768","32831","32895","5","0","0","76","0","0","0","0"
"7802","Paperman","5","45088","0","32767","32841","0","0","32704","32768","32831","32895","5","0","0","77","0","0","0","0"
"8208","Tainted Elf","20","45773","0","32886","32811","0","0","32886","32811","32986","32911","5","0","0","244","0","100","0","0"
"8209","Foul Ent","20","45774","0","32886","32811","0","0","32886","32811","32986","32911","5","0","0","244","0","100","0","0"
"8210","Dirty Deep Flower","20","45775","0","32886","32811","0","0","32886","32811","32986","32911","5","0","0","244","0","100","0","0"
"8211","Guardian of the Tainted Forest Pan","20","45776","0","32886","32811","0","0","32886","32811","32986","32911","5","0","0","244","0","100","0","0"
"8212","Arachne, Guardian of the Tainted Forest","20","45777","0","32886","32811","0","0","32886","32811","32986","32911","5","0","0","244","0","100","0","0"
"8213","Dirty Fairy","20","45771","0","32886","32811","0","0","32886","32811","32986","32911","5","0","0","244","0","100","0","0"
"8214","Dirty Human","10","45778","0","32937","33016","0","0","32937","33016","32997","33055","5","0","0","244","0","100","0","0"
"8215","Dirty Human","10","45779","0","32937","33016","0","0","32937","33016","32997","33055","5","0","0","244","0","100","0","0"
"8216","Dirty Human","10","45780","0","32937","33016","0","0","32937","33016","32997","33055","5","0","0","244","0","100","0","0"
"8217","Dirty Human","10","45781","0","32937","33016","0","0","32937","33016","32997","33055","5","0","0","244","0","100","0","0"
"8218","Tainted Great Spirit of Darkness","20","45783","0","32723","32962","0","0","32723","32962","32863","33072","5","0","0","244","0","100","0","0"
"8219","Tainted Great Spirit of Light","20","45784","0","32723","32962","0","0","32723","32962","32863","33072","5","0","0","244","0","100","0","0"
"8220","Tainted Great Spirit of the Earth","20","45785","0","32723","32962","0","0","32723","32962","32863","33072","5","0","0","244","0","100","0","0"
"8221","Tainted Great Spirit of Fire","20","45786","0","32723","32962","0","0","32723","32962","32863","33072","5","0","0","244","0","100","0","0"
"8222","Tainted Great Spirit of the Wind","20","45787","0","32723","32962","0","0","32723","32962","32863","33072","5","0","0","244","0","100","0","0"
"8223","Great Spirit of Tainted Water","20","45788","0","32723","32962","0","0","32723","32962","32863","33072","5","0","0","244","0","100","0","0"
"8224","Dirty Oak","20","45789","0","32729","32792","0","0","32729","32792","32809","32930","5","0","0","244","0","100","0","0"
"8225","Dirty Orc Archer","20","45790","0","32729","32792","0","0","32729","32792","32809","32930","5","0","0","244","0","100","0","0"
"8226","Dirty Orc Axeman","20","45791","0","32729","32792","0","0","32729","32792","32809","32930","5","0","0","244","0","100","0","0"
"8227","Dirty Orc Fighter","20","45792","0","32729","32792","0","0","32729","32792","32809","32930","5","0","0","244","0","100","0","0"
"8228","Dirty Orc Pikeman","20","45793","0","32729","32792","0","0","32729","32792","32809","32930","5","0","0","244","0","100","0","0"
"8229","Dirty Orc Wizard","20","45770","0","32729","32792","0","0","32729","32792","32809","32930","5","0","0","244","0","100","0","0"
"8230","Greedy Soldier","40","46020","0","32768","32835","0","0","32704","32768","32831","32895","0","0","0","248","0","100","0","0"
"8231","Greedy Fighter","40","46022","0","32768","32835","0","0","32704","32768","32831","32895","0","0","0","248","0","100","0","0"
"8232","Greedy Archer","40","46023","0","32768","32835","0","0","32704","32768","32831","32895","0","0","0","248","0","100","0","0"
"8233","Greedy Soldier","18","46020","0","32754","32872","0","0","32704","32832","32831","32895","0","0","0","249","0","100","0","0"
"8234","Greedy Fighter","18","46022","0","32754","32872","0","0","32704","32832","32831","32895","0","0","0","249","0","100","0","0"
"8235","Greedy Archer","18","46023","0","32754","32872","0","0","32704","32832","32831","32895","0","0","0","249","0","100","0","0"
"8236","Greedy Soldier","33","46020","0","32770","32851","0","0","32704","32768","32831","32895","0","0","0","250","0","100","0","0"
"8237","Greedy Wizard","15","46021","0","32770","32851","0","0","32704","32768","32831","32895","0","0","0","250","0","100","0","0"
"8238","Greedy Fighter","33","46022","0","32770","32851","0","0","32704","32768","32831","32895","0","0","0","250","0","100","0","0"
"8239","Greedy Archer","33","46023","0","32770","32851","0","0","32704","32768","32831","32895","0","0","0","250","0","100","0","0"
"8240","Werewolf","5","45803","0","32746","32860","0","0","32576","32832","32767","32895","5","0","0","252","0","0","0","0"
"8241","Baku","5","45804","0","32746","32860","0","0","32576","32832","32767","32895","5","0","0","252","0","0","0","0"
"8242","Lizardman","5","45805","0","32746","32860","0","0","32576","32832","32767","32895","5","0","0","252","0","0","0","0"
"8243","Clubman","5","45806","0","32746","32860","0","0","32576","32832","32767","32895","5","0","0","252","0","0","0","0"
"8244","Doppelganger","5","45807","0","32746","32860","0","0","32576","32832","32767","32895","5","0","0","252","0","0","0","0"
"8245","Lycanthrope","5","45808","0","32746","32860","0","0","32576","32832","32767","32895","5","0","0","252","0","0","0","0"
"8246","Ratman","5","45809","0","32746","32860","0","0","32576","32832","32767","32895","5","0","0","252","0","0","0","0"
"8247","Doppelganger","5","45817","0","32746","32860","0","0","32576","32832","32767","32895","5","0","0","252","0","0","0","0"
"8248","Doppelganger","5","45826","0","32746","32860","0","0","32576","32832","32767","32895","5","0","0","252","0","0","0","0"
"8249","Doppelganger","1","45828","0","32746","32860","0","0","32576","32832","32767","32895","5","0","0","252","0","0","0","0"
"8250","Merman","10","45810","0","32756","32859","0","0","32704","32832","32831","33023","5","0","0","253","0","0","0","0"
"8251","Valiant Clubman","10","45811","0","32756","32859","0","0","32704","32832","32831","33023","5","0","0","253","0","0","0","0"
"8252","Sea Dancer","10","45812","0","32756","32859","0","0","32704","32832","32831","33023","5","0","0","253","0","0","0","0"
"8253","Valiant Merman","10","45813","0","32756","32859","0","0","32704","32832","32831","33023","5","0","0","253","0","0","0","0"
"8254","Shark","10","45816","0","32756","32859","0","0","32704","32832","32831","33023","5","0","0","253","0","0","0","0"
"8255","Aste","10","45818","0","32756","32859","0","0","32704","32832","32831","33023","5","0","0","253","0","0","0","0"
"8256","Ireckadom","10","45819","0","32756","32859","0","0","32704","32832","32831","33023","5","0","0","253","0","0","0","0"
"8257","Turtle Dragon","10","45822","0","32756","32859","0","0","32704","32832","32831","33023","5","0","0","253","0","0","0","0"
"8258","Crustacean","10","45823","0","32756","32859","0","0","32704","32832","32831","33023","5","0","0","253","0","0","0","0"
"8259","Valiant Alligator","15","45814","0","32615","32793","0","0","32576","32768","32767","32959","5","0","0","254","0","0","0","0"
"8260","Valiant Lamia","15","45815","0","32615","32793","0","0","32576","32768","32767","32959","5","0","0","254","0","0","0","0"
"8261","Valiant Werewolf","15","45820","0","32615","32793","0","0","32576","32768","32767","32959","5","0","0","254","0","0","0","0"
"8262","Valiant Lamia","15","45821","0","32615","32793","0","0","32576","32768","32767","32959","5","0","0","254","0","0","0","0"
"8263","Valiant Lycanthrope","15","45824","0","32615","32793","0","0","32576","32768","32767","32959","5","0","0","254","0","0","0","0"
"8264","Valiant Lizardman","15","45874","0","32615","32793","0","0","32576","32768","32767","32959","5","0","0","254","0","0","0","0"
"8265","Valiant Lizardman","15","45825","0","32615","32793","0","0","32576","32768","32767","32959","5","0","0","254","0","0","0","0"
"8266","Valiant Lizardman","15","45827","0","32615","32793","0","0","32576","32768","32767","32959","5","0","0","254","0","0","0","0"
"8267","Mino Shaman's Stone Golem","15","45796","0","32812","32813","0","0","32640","32768","32831","32895","5","0","0","255","0","0","0","0"
"8268","Mino Shaman's Iron Golem","15","45798","0","32812","32813","0","0","32640","32768","32831","32895","5","0","0","255","0","0","0","0"
"8269","Mino Shaman's Lava Golem","15","45799","0","32812","32813","0","0","32640","32768","32831","32895","5","0","0","255","0","0","0","0"
"8270","Mino Shaman's Living Armor","15","45800","0","32812","32813","0","0","32640","32768","32831","32895","5","0","0","255","0","0","0","0"
"8271","Mino Shaman's Stone Golem","40","45796","0","32696","32793","0","0","32640","32768","32895","33023","5","0","0","256","0","0","0","0"
"8272","Maino","40","45797","0","32696","32793","0","0","32640","32768","32895","33023","5","0","0","256","0","0","0","0"
"8273","Mino Shaman's Iron Golem","40","45798","0","32696","32793","0","0","32640","32768","32895","33023","5","0","0","256","0","0","0","0"
"8274","Mino Shaman's Lava Golem","40","45799","0","32696","32793","0","0","32640","32768","32895","33023","5","0","0","256","0","0","0","0"
"8275","Rot Zombie","20","46027","0","32698","32800","0","0","32640","32768","32831","32831","0","0","0","257","0","100","0","0"
"8276","Rot Skeleton Archer","20","46029","0","32698","32800","0","0","32640","32768","32831","32831","0","0","0","257","0","100","0","0"
"8277","Rot Skeleton Axe","30","46030","0","32698","32800","0","0","32640","32768","32831","32831","0","0","0","257","0","100","0","0"
"8278","Lot Zombie Wizard","15","46033","0","32698","32800","0","0","32640","32768","32831","32831","0","0","0","257","0","100","0","0"
"8279","Rot Zombie","20","46027","0","32705","32820","0","0","32640","32768","32831","32950","0","0","0","258","0","100","0","0"
"8280","Rot Zombie","20","46028","0","32705","32820","0","0","32640","32768","32831","32950","0","0","0","258","0","100","0","0"
"8281","Rot Skeleton Archer","18","46029","0","32705","32820","0","0","32640","32768","32831","32950","0","0","0","258","0","100","0","0"
