"item_id","name","type","acctype","grade","material","weight","invgfx","grdgfx","itemdesc_id","ac","safenchant","use_royal","use_knight","use_mage","use_elf","use_darkelf","use_dragonknight","use_blackwizard","use_warrior","add_str","add_con","add_dex","add_int","add_wis","add_cha","add_hp","add_mp","add_hpr","add_mpr","add_sp","min_lvl","max_lvl","m_def","haste_item","damage_reduction","weight_reduction","hit_rate","dmg_rate","bow_hit_rate","bow_dmg_rate","bless","trade","cant_delete","max_use_time","defense_water","defense_wind","defense_fire","defense_earth","regist_stun","regist_stone","regist_sleep","regist_freeze","regist_sustain","regist_blind","regist_DESPERADO","PVPcalcPcDefense","PVPweaponTotalDamage","MainId","MainId2","MainId3","Set_Id","Magic_name","ignore_reduction_by_armor"
"22012","Harpy Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22013","Aden's Guard's Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","10800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22014","Aden's Guard's Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","18000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22015","Aden's Guard's Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","36000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22016","Black Wizard Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","10800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22017","Black Wizard Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","18000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22018","Black Wizard Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","36000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22019","Harpy Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","10800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22020","Harpy Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","18000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22021","Harpy Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","36000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22022","Captain Drake's Transforming Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","10800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22023","Captain Drake's Transforming Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","18000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22024","Captain Drake's Transforming Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","36000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22025","Iris Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","10800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22026","Iris Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","16000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22027","Iris Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","36000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22028","Nightvald's transformation turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","10800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22029","Nightvald's transformation turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","16000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22030","Nightvald's transformation turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","36000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22031","Succubus Queen's Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","10800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22032","Succubus Queen's Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","18000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22033","Succubus Queen's Transformation Turban","helm","0","-1","cloth","20000","2517","18","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","36000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22034","Heavensward Gloves","glove","0","-1","cloth","5000","2965","182","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22035","Azure Mantle","cloak","0","-1","cloth","5000","2961","3810","0","-2","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","10","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22036","Heavensward Boots","boots","0","-1","cloth","5000","2963","25","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22037","Heavensward Robe","armor","0","-1","cloth","30000","2959","9","0","-4","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22038","Heavenly Plate Mail","armor","0","-1","iron","200000","2967","9","0","-8","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","50","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22039","Heavensward Leather Armor","armor","0","-1","leather","100000","2955","9","0","-6","6","1","0","0","1","1","1","1","0","0","0","0","0","0","0","10","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22040","Heavensward Hood","helm","0","-1","cloth","5000","2957","18","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22041","Heavensward Gloves","glove","0","-1","cloth","5000","2965","182","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","21600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22042","Heavensward Gloves","glove","0","-1","cloth","5000","2965","182","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","64800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22043","Heavensward Gloves","glove","0","-1","cloth","5000","2965","182","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","108000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22044","Azure Mantle","cloak","0","-1","cloth","5000","2961","3810","0","-2","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","21600","10","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22045","Azure Mantle","cloak","0","-1","cloth","5000","2961","3810","0","-2","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","64800","10","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22046","Azure Mantle","cloak","0","-1","cloth","5000","2961","3810","0","-2","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","108000","10","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22047","Heavensward Boots","boots","0","-1","cloth","5000","2963","25","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","21600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22048","Heavensward Boots","boots","0","-1","cloth","5000","2963","25","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","64800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22049","Heavensward Boots","boots","0","-1","cloth","5000","2963","25","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","108000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22050","Heavensward Robe","armor","0","-1","cloth","30000","2959","9","0","-4","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","21600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22051","Heavensward Robe","armor","0","-1","cloth","30000","2959","9","0","-4","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","64800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22052","Heavensward Robe","armor","0","-1","cloth","30000","2959","9","0","-4","4","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","108000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22053","Heavenly Plate Mail","armor","0","-1","iron","200000","2967","9","0","-8","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","50","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","21600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22054","Heavenly Plate Mail","armor","0","-1","iron","200000","2967","9","0","-8","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","50","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","64800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22055","Heavenly Plate Mail","armor","0","-1","iron","200000","2967","9","0","-8","4","1","1","0","0","0","0","0","1","0","0","0","0","0","0","50","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","108000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22056","Heavensward Leather Armor","armor","0","-1","leather","100000","2955","9","0","-6","4","1","0","0","1","1","1","1","0","0","0","0","0","0","0","10","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","21600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22057","Heavensward Leather Armor","armor","0","-1","leather","100000","2955","9","0","-6","4","1","0","0","1","1","1","1","0","0","0","0","0","0","0","10","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","64800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22058","Heavensward Leather Armor","armor","0","-1","leather","100000","2955","9","0","-6","4","1","0","0","1","1","1","1","0","0","0","0","0","0","0","10","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","108000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22059","Heavensward Hood","helm","0","-1","cloth","5000","2957","18","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","21600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22060","Heavensward Hood","helm","0","-1","cloth","5000","2957","18","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","64800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22061","Heavensward Hood","helm","0","-1","cloth","5000","2957","18","0","-3","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","108000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22062","Heavenly Ring","ring","0","-1","gold","10000","2649","3055","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","0","0","0","5","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22063","Blue Sky Earrings","earring","0","-1","gold","10000","2645","1981","0","0","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22064","Azure Necklace","amulet","0","-1","gold","15000","2647","1190","0","-1","-1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22065","10th Anniversary Golden Shirt","T","0","-1","cloth","5000","3297","3772","0","0","6","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","10","10","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22066","10th Anniversary Silver Drill","T","0","-1","cloth","5000","3299","3772","0","0","6","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","5","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22067","Durable buckskin helm","helm","0","-1","bone","1000","3292","7136","0","-2","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22068","A sturdy crown of tree branches","helm","0","-1","wood","1000","3294","7137","0","-2","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
"22069","Aulakia Helm","helm","0","-1","steel","5000","3283","7131","0","-2","6","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
