"id","location","count","npc_templateid","locx","locy","randomx","randomy","heading","respawn_delay","mapid","movement_distance"
"1932","Heine Mercenary Corps","0","7000003","33590","33224","0","0","4","0","4","0"
"1933","Heine Mercenary Corps","0","7000003","33590","33223","0","0","4","0","4","0"
"1934","Heine Mercenary Corps","0","7000003","33593","33228","0","0","4","0","4","0"
"1935","Heine Mercenary Corps","0","7000003","33593","33227","0","0","4","0","4","0"
"1936","Heine Mercenary Corps","0","7000003","33593","33226","0","0","4","0","4","0"
"1937","Heine Mercenary Corps","0","7000003","33593","33225","0","0","4","0","4","0"
"1938","Heine Mercenary Corps","0","7000003","33593","33224","0","0","4","0","4","0"
"1939","Heine Mercenary Corps","0","7000003","33593","33223","0","0","4","0","4","0"
"1940","Heine Mercenary Corps","0","7000003","33592","33228","0","0","4","0","4","0"
"1941","Heine Mercenary Corps","0","7000003","33592","33227","0","0","4","0","4","0"
"1942","Heine Mercenary Corps","0","7000003","33592","33226","0","0","4","0","4","0"
"1943","Heine Mercenary Corps","0","7000003","33592","33225","0","0","4","0","4","0"
"1944","Heine Mercenary Corps","0","7000003","33592","33224","0","0","4","0","4","0"
"1945","Heine Mercenary Corps","0","7000003","33592","33223","0","0","4","0","4","0"
"1946","Heine Mercenary Corps","0","70881","33586","33231","0","0","4","0","4","0"
"1947","Heine Mercenary Corps","0","70881","33597","33227","0","0","4","0","4","0"
"1948","Heine Mercenary Corps","0","70881","33594","33219","0","0","4","0","4","0"
"1949","Heine Mercenary Corps","1","70881","33588","33220","0","0","4","0","4","0"
"1950","Heine Mercenary Corps","0","7000003","33588","33195","0","0","2","0","4","0"
"1951","Heine Mercenary Corps","0","7000003","33590","33195","0","0","2","0","4","0"
"1952","Heine Mercenary Corps","0","7000003","33596","33195","0","0","2","0","4","0"
"1953","Heine Mercenary Corps","0","7000003","33598","33195","0","0","2","0","4","0"
"1954","Heine Mercenary Corps","0","7000003","33533","33284","0","0","6","0","4","0"
"1955","Heine Mercenary Corps","0","7000003","33533","33285","0","0","6","0","4","0"
"1956","Heine Mercenary Corps","0","7000003","33533","33286","0","0","6","0","4","0"
"1957","Heine Mercenary Corps","0","7000003","33533","33287","0","0","6","0","4","0"
"1958","Heine Mercenary Corps","0","7000003","33533","33288","0","0","6","0","4","0"
"1959","Heine Mercenary Corps","0","7000003","33534","33284","0","0","6","0","4","0"
"1960","Heine Guard","1","70857","33651","33259","0","0","2","0","4","0"
"1961","Heine Guard","1","70857","33657","33250","0","0","2","0","4","0"
"1962","Heine Mercenary Corps","0","7000003","33617","33331","0","0","2","0","4","0"
"1963","Heine Mercenary Corps","0","7000003","33617","33329","0","0","2","0","4","0"
"1964","Heine Mercenary Corps","0","7000003","33617","33322","0","0","2","0","4","0"
"1965","Heine Mercenary Corps","0","7000003","33617","33320","0","0","2","0","4","0"
"1966","Heine Mercenary Corps","0","7000003","33643","33428","0","0","4","0","4","0"
"1967","Heine Mercenary Corps","0","7000003","33646","33428","0","0","4","0","4","0"
"1968","Heine Mercenary Corps","0","7000003","33655","33426","0","0","4","0","4","0"
"1969","Heine Mercenary Corps","0","7000003","33652","33426","0","0","4","0","4","0"
"1970","Heine Guard","1","70857","33653","33427","0","0","4","0","4","0"
"1971","Heine Guard","1","70857","33607","33449","0","0","5","0","4","0"
"1972","Giran Mercenary Corps","0","60526","33514","32784","0","0","2","0","4","0"
"1973","Giran Mercenary Corps","0","60527","33514","32790","0","0","2","0","4","0"
"1974","Gillan Guard","1","7000005","33522","32694","0","0","0","0","4","0"
"1975","Giran Mercenary Corps","0","60526","33523","32694","0","0","0","0","4","0"
"1976","Gillan Guard","1","7000004","33529","32694","0","0","0","0","4","0"
"1977","Giran Mercenary Corps","0","60527","33528","32694","0","0","0","0","4","0"
"1978","Gillan Guard","1","7000005","33485","32641","0","0","1","0","4","0"
"1979","Gillan Guard","1","7000004","33490","32644","0","0","1","0","4","0"
"1980","Giran Mercenary Corps","0","60527","33489","32644","0","0","0","0","4","0"
"1981","Giran Mercenary Corps","0","60526","33485","32642","0","0","0","0","4","0"
"1982","Giran Mercenary Corps","0","60527","33408","32635","0","0","0","0","4","0"
"1983","Giran Mercenary Corps","0","60526","33415","32636","0","0","0","0","4","0"
"1984","Giran Mercenary Corps","0","60527","33365","32643","0","0","0","0","4","0"
"1985","Giran Mercenary Corps","0","60526","33360","32643","0","0","0","0","4","0"
"1986","Giran Mercenary Corps","0","60527","33340","32750","0","0","6","0","4","0"
"1987","Giran Mercenary Corps","0","60526","33339","32742","0","0","6","0","4","0"
"1988","High Doberman","1","45688","33494","32693","0","0","0","0","4","0"
"1989","High Shepherd","1","45687","33495","32688","0","0","0","0","4","0"
"1990","High Cat","1","45696","33497","32685","0","0","0","0","4","0"
"1991","Emma","1","71181","33493","32683","0","0","4","0","4","0"
"1992","Ethem","1","71182","33339","32718","0","0","1","0","4","0"
"1993","High Beagle","1","45692","33338","32726","0","0","0","0","4","0"
"1994","High Shepherd","1","45687","33337","32720","0","0","0","0","4","0"
"1995","royal guard","1","60525","33528","32895","0","0","6","0","4","0"
"1996","royal guard","1","60524","33520","32895","0","0","6","0","4","0"
"1997","Giran Mercenary Corps","0","60527","33521","32895","0","0","4","0","4","0"
"1998","Giran Mercenary Corps","0","60526","33527","32895","0","0","4","0","4","0"
"1999","royal guard","0","60525","33545","32846","0","0","2","0","4","0"
"2000","Giran Mercenary Corps","1","60526","33545","32847","0","0","2","0","4","0"
"2001","royal guard","1","60524","33545","32854","0","0","2","0","4","0"
"2002","Giran Mercenary Corps","0","60527","33545","32853","0","0","2","0","4","0"
"2003","Giran Mercenary Corps","0","70579","33423","32793","0","0","4","0","4","0"
"2004","Giran Mercenary Corps","0","70579","33416","32794","0","0","4","0","4","0"
"2005","Giran Mercenary Corps","0","60527","33422","32800","0","0","4","0","4","0"
"2006","Giran Mercenary Corps","0","60527","33422","32799","0","0","4","0","4","0"
"2007","Giran Mercenary Corps","0","60527","33422","32798","0","0","4","0","4","0"
"2008","Giran Mercenary Corps","0","60527","33422","32797","0","0","4","0","4","0"
"2009","Giran Mercenary Corps","0","60527","33422","32796","0","0","4","0","4","0"
"2010","Giran Mercenary Corps","0","60526","33420","32800","0","0","4","0","4","0"
"2011","Giran Mercenary Corps","0","60526","33420","32799","0","0","4","0","4","0"
"2012","Giran Mercenary Corps","0","60526","33420","32798","0","0","4","0","4","0"
"2013","Giran Mercenary Corps","0","60526","33420","32797","0","0","4","0","4","0"
"2014","Giran Mercenary Corps","0","60526","33420","32796","0","0","4","0","4","0"
"2015","Giran Mercenary Corps","0","60527","33418","32800","0","0","4","0","4","0"
"2016","Giran Mercenary Corps","0","60527","33418","32799","0","0","4","0","4","0"
"2017","Giran Mercenary Corps","0","60527","33418","32798","0","0","4","0","4","0"
"2018","Giran Mercenary Corps","0","60527","33418","32797","0","0","4","0","4","0"
"2019","Giran Mercenary Corps","0","60527","33418","32796","0","0","4","0","4","0"
"2020","Giran Mercenary Corps","0","70579","33415","32802","0","0","4","0","4","0"
"2021","Giran Mercenary Corps","0","70579","33424","32801","0","0","4","0","4","0"
"2022","Gilan Mercenary Captain","0","70580","33420","32803","0","0","0","0","4","0"
"2067","Ice Queen's Royal Guard","1","2100002","32781","32819","0","0","5","600","74","0"
"2068","Magic Seller Jepar","1","3000000","32824","32872","0","0","4","0","1001","0"
"2069","Blacksmith Pual","1","3000001","32790","32838","0","0","4","0","1001","0"
"2070","Elras","1","3000002","32816","32843","0","0","4","0","1001","0"
"2071","Elder Prokel","1","3000003","32817","32831","0","0","4","0","1001","0"
"2072","Talion","1","3000004","32828","32844","0","0","4","0","1001","0"
"2073","Teleporter^Decavia","1","3000005","32784","32883","0","0","5","0","1001","0"
"2074","Magic Seller Subiel","1","3100000","32760","32884","0","0","6","0","1000","0"
"2075","Blacksmith Batol","1","3100001","32805","32813","0","0","4","0","1000","0"
"2076","Agel","1","3100002","32768","32827","0","0","4","0","1000","0"
"2077","L'Arc","1","3100003","32774","32827","0","0","4","0","1000","0"
"2078","Elder Silrain","1","3100004","32772","32811","0","0","4","0","1000","0"
"2079","Teleporter Shariel","1","3100005","32842","32860","0","0","5","0","1000","0"
"2081","Lavor","1","70890","32856","32904","0","0","6","0","304","0"
"2082","Lavula","1","71130","32982","32869","0","0","6","0","308","0"
"2083","Antiquities Expert Dietz","1","71179","33457","32825","0","0","1","0","4","0"
"2084","Rougi","1","71178","33407","32796","0","0","1","0","4","0"
"2085","Priest Jibril","1","600005","32739","32800","0","0","4","0","62","0"
"2086","Suspicious Merchant","0","6000000","33438","32811","0","0","6","0","4","0"
"2087","Suspicious Merchant","0","6000000","33962","33238","0","0","4","0","4","0"
"2088","Suspicious Merchant","0","6000000","32614","32785","0","0","6","0","4","0"
"2089","Suspicious Merchant","0","6000000","34059","32278","0","0","4","0","4","0"
"2090","Suspicious Merchant","0","6000000","33708","32504","0","0","6","0","4","0"
"2091","Suspicious Merchant","0","6000000","33612","33241","0","0","6","0","4","0"
"2092","Suspicious Merchant","0","6000000","32589","32932","0","0","6","0","0","0"
"2093","Kakashi Baal","0","6000001","33433","32805","0","0","4","0","4","0"
"2094","Kakashi Baal","0","6000001","34059","32282","0","0","6","0","4","0"
"2095","Kakashi Baal","0","6000001","32616","32781","0","0","6","0","4","0"
"2096","Status Redistribution^Rollo","1","200014","32610","32775","0","0","4","0","4","0"
"2098","Mari, the Candle Girl of Hope","0","200015","32608","32775","0","0","4","0","4","0"
"2099","Time Distortion","0","200","32899","33160","0","0","4","0","4","0"
"2100","Time Distortion","0","201","32908","33169","0","0","5","0","4","0"
"2101","Time Distortion","0","202","32966","33257","0","0","7","0","4","0"
"2102","Time Distortion","0","203","34255","33210","0","0","0","0","4","0"
"2103","Time Distortion","0","204","34272","33361","0","0","0","0","4","0"
"2104","Thebes Keeper of the Altar of Osiris","1","205","32997","32747","0","0","6","0","781","0"
"2105","Item Crafter^Elephant Stone Gore","1","200016","32628","32901","0","0","4","0","780","0"
"2106","guard","1","200065","32821","32859","0","0","5","600","1001","0"
"2107","guard","1","200064","32852","32855","0","0","6","600","1001","0"
"2108","guard","1","200064","32828","32898","0","0","5","600","1001","0"
"2109","guard","1","200064","32800","32927","0","0","5","600","1001","0"
"2110","guard","1","200064","32751","32851","0","0","5","600","1001","0"
"2111","guard","1","200064","32761","32857","0","0","6","600","1001","0"
"2112","guard","1","200064","32761","32864","0","0","6","600","1001","0"
"2113","guard","1","200064","32792","32891","0","0","5","600","1001","0"
"2114","guard","1","200064","32806","32893","0","0","6","600","1001","0"
"2115","guard","1","200065","32799","32879","0","0","4","600","1001","0"
"2116","guard","1","200064","32816","32836","0","0","4","600","1001","0"
"2117","guard","1","200065","32804","32844","0","0","0","600","1001","0"
"2118","guard","1","200064","32801","32823","0","0","0","600","1001","0"
"2119","guard","1","200064","32810","32823","0","0","0","600","1001","0"
"2120","guard","1","200066","32792","32855","0","0","6","600","1000","0"
"2121","guard","1","200067","32792","32870","0","0","6","600","1000","0"
"2122","guard","1","200066","32811","32870","0","0","4","600","1000","0"
"2123","guard","1","200067","32748","32906","0","0","5","600","1000","0"
"2124","guard","1","200067","32768","32837","0","0","4","600","1000","0"
"2125","guard","1","200066","32774","32837","0","0","4","600","1000","0"
"2126","guard","1","200066","32829","32809","0","0","4","600","1000","0"
"2127","guard","1","200067","32829","32818","0","0","0","600","1000","0"
"2128","guard","1","200066","32844","32836","0","0","6","600","1000","0"
"2130","Item Crafter^Elephant Stone Gore","1","500062","32857","32721","0","0","4","0","783","0"
"2131","Keeper of the Kukulkan Altar","1","500063","33261","32743","0","0","6","0","783","0"
"2132","Ivory Tower Explorer","1","500064","32857","32730","0","0","4","0","783","0"
"2135","Time Distortion","0","207","32962","33251","0","0","0","0","4","0"
"2136","Time Distortion","0","208","34258","33202","0","0","0","0","4","0"
"2137","Time Distortion","0","206","32728","32704","0","0","0","0","4","0"
"2147","scarecrow","0","45001","33446","32794","0","0","5","0","4","0"
"2148","Teleporter ^Emissary Flora","1","6000016","32870","32555","0","0","4","0","300","0"
"2149","Teleporter^Chief Chamberlain Mammon","1","6000014","32719","32799","0","0","4","0","52","0"
"2150","Mayan Shadow","1","6000015","32798","33124","0","0","6","0","258","0"
"2154","Trader^Machine","0","5000001","33449","32801","0","0","6","0","4","0"
"2155","Trader ^ Yocheon","0","5000004","33449","32803","0","0","6","0","4","0"
"2156","Trader^'s Article","0","5000003","33449","32807","0","0","6","0","4","0"
"2158","i40 merchant ^ i40 store","0","80020","33450","32814","0","0","6","0","4","0"
"2160","Village Teleport Scroll Merchant","0","81003","33450","32812","0","0","6","0","4","0"
"2161","i40 merchant ^ i40 store","0","80020","33093","33390","0","0","4","0","4","0"
"2164","Test Server^ [Aden] Weapons Merchant","0","81007","33447","32806","0","0","6","0","4","0"
"2167"," ","0","7000022","33449","32803","0","0","0","0","4","0"
"2168"," ","0","7000022","33449","32801","0","0","0","0","4","0"
"2169"," ","0","7000022","33449","32807","0","0","0","0","4","0"
"2170"," ","0","7000022","33449","32809","0","0","0","0","4","0"
"2171"," ","0","7000022","33448","32819","0","0","0","0","4","0"
"2172"," ","0","7000022","33448","32817","0","0","0","0","4","0"
"2173"," ","0","7000022","33448","32818","0","0","0","0","4","0"
"2174"," ","0","7000022","33087","33387","0","0","0","0","4","0"
"2175"," ","0","7000022","33087","33389","0","0","0","0","4","0"
"2176"," ","0","7000022","33089","33390","0","0","0","0","4","0"
"2177"," ","0","7000022","33089","33390","0","0","0","0","4","0"
"2178"," ","0","7000022","33431","32822","0","0","0","0","4","0"
"2179"," ","0","7000022","33450","32810","0","0","0","0","4","0"
"2181"," ","0","7000022","33447","32806","0","0","0","0","4","0"
